,product_hash,sales_quantity,date_of_sale,requested_delivery_date,unit_price,unit_cost
113109,2270e891659e7141a8f83cb40206205f,1.66,2016-02-01T00:00:00,2016-02-02,670.69,1107.84
113865,2270e891659e7141a8f83cb40206205f,2.0,2016-02-04T00:00:00,2016-02-05,670.59,923.2
157463,2270e891659e7141a8f83cb40206205f,0.33,2016-02-08T00:00:00,2016-02-08,71.09,64.11
158199,2270e891659e7141a8f83cb40206205f,1.0,2016-02-15T00:00:00,2016-02-15,670.51,1107.84
158268,2270e891659e7141a8f83cb40206205f,0.33,2016-02-15T00:00:00,2016-02-15,670.44,0.0
158442,2270e891659e7141a8f83cb40206205f,1.0,2016-02-16T00:00:00,2016-02-16,670.48,923.2
158672,2270e891659e7141a8f83cb40206205f,2.0,2016-02-17T00:00:00,2016-02-17,70.76,108.987
158917,2270e891659e7141a8f83cb40206205f,0.33,2016-02-19T00:00:00,2016-02-19,670.35,980.9
164226,2270e891659e7141a8f83cb40206205f,2.0,2016-02-22T00:00:00,2016-02-22,670.33,980.9
165209,2270e891659e7141a8f83cb40206205f,1.66,2016-02-29T00:00:00,2016-02-29,670.1,1107.84
88354,2270e891659e7141a8f83cb40206205f,1.0,2016-03-03T00:00:00,2016-03-03,669.86,923.2
88599,2270e891659e7141a8f83cb40206205f,1.0,2016-03-07T00:00:00,2016-03-07,669.53,980.9
89613,2270e891659e7141a8f83cb40206205f,1.0,2016-03-11T00:00:00,2016-03-11,669.34,980.9
89704,2270e891659e7141a8f83cb40206205f,0.33,2016-03-14T00:00:00,2016-03-14,669.14,1154.0
109389,2270e891659e7141a8f83cb40206205f,1.0,2016-03-15T00:00:00,2016-03-15,669.06,980.9
109183,2270e891659e7141a8f83cb40206205f,4.0,2016-03-15T00:00:00,2016-03-15,669.06,980.9
109463,2270e891659e7141a8f83cb40206205f,1.0,2016-03-16T00:00:00,2016-03-16,668.49,923.2
109680,2270e891659e7141a8f83cb40206205f,2.0,2016-03-17T00:00:00,2016-03-17,668.49,980.9
109930,2270e891659e7141a8f83cb40206205f,0.33,2016-03-18T00:00:00,2016-03-18,668.49,1061.68
3981,2270e891659e7141a8f83cb40206205f,1.0,2016-04-04T00:00:00,2016-04-04,668.49,1084.76
3471,2270e891659e7141a8f83cb40206205f,1.0,2016-03-30T00:00:00,2016-04-04,668.49,980.9
4228,2270e891659e7141a8f83cb40206205f,2.0,2016-04-06T00:00:00,2016-04-06,670.04,923.2
4421,2270e891659e7141a8f83cb40206205f,1.0,2016-04-08T00:00:00,2016-04-08,670.19,980.9
64124,2270e891659e7141a8f83cb40206205f,1.0,2016-04-13T00:00:00,2016-04-13,670.28,1107.84
64718,2270e891659e7141a8f83cb40206205f,1.0,2016-04-19T00:00:00,2016-04-19,670.38,923.2
207878,2270e891659e7141a8f83cb40206205f,4.0,2016-05-03T00:00:00,2016-05-03,670.5,980.9
208073,2270e891659e7141a8f83cb40206205f,0.33,2016-05-03T00:00:00,2016-05-03,671.1,923.2
208126,2270e891659e7141a8f83cb40206205f,1.0,2016-05-04T00:00:00,2016-05-04,671.1,923.2
208280,2270e891659e7141a8f83cb40206205f,2.0,2016-05-06T00:00:00,2016-05-09,671.39,980.9
248781,2270e891659e7141a8f83cb40206205f,2.0,2016-05-13T00:00:00,2016-05-13,671.86,923.2
29445,2270e891659e7141a8f83cb40206205f,2.0,2016-05-31T00:00:00,2016-06-01,682.95,923.2
29991,2270e891659e7141a8f83cb40206205f,2.0,2016-06-07T00:00:00,2016-06-07,683.79,923.2
39138,2270e891659e7141a8f83cb40206205f,2.0,2016-06-08T00:00:00,2016-06-08,684.78,980.9
39149,2270e891659e7141a8f83cb40206205f,1.0,2016-06-08T00:00:00,2016-06-08,684.78,1154.0
39477,2270e891659e7141a8f83cb40206205f,1.0,2016-06-13T00:00:00,2016-06-13,686.62,923.2
237360,2270e891659e7141a8f83cb40206205f,1.0,2016-06-28T00:00:00,2016-06-28,687.38,1107.84
217569,2270e891659e7141a8f83cb40206205f,1.0,2016-07-07T00:00:00,2016-07-07,687.39,980.9
217543,2270e891659e7141a8f83cb40206205f,1.0,2016-07-07T00:00:00,2016-07-07,687.39,1154.0
218008,2270e891659e7141a8f83cb40206205f,2.0,2016-07-13T00:00:00,2016-07-13,687.39,980.9
218942,2270e891659e7141a8f83cb40206205f,1.0,2016-07-27T00:00:00,2016-07-27,687.39,923.2
42276,2270e891659e7141a8f83cb40206205f,0.33,2016-07-28T00:00:00,2016-07-28,687.4,1084.76
43495,2270e891659e7141a8f83cb40206205f,1.0,2016-08-11T00:00:00,2016-08-11,670.99,980.9
25665,2270e891659e7141a8f83cb40206205f,1.0,2016-08-15T00:00:00,2016-08-16,670.49,980.9
25908,2270e891659e7141a8f83cb40206205f,1.0,2016-08-17T00:00:00,2016-08-17,669.96,1107.84
25944,2270e891659e7141a8f83cb40206205f,2.0,2016-08-17T00:00:00,2016-08-17,669.96,1107.84
120274,2270e891659e7141a8f83cb40206205f,1.0,2016-08-29T00:00:00,2016-08-29,700.36,1154.0
121256,2270e891659e7141a8f83cb40206205f,2.0,2016-09-06T00:00:00,2016-09-06,700.83,923.2
121502,2270e891659e7141a8f83cb40206205f,1.0,2016-09-07T00:00:00,2016-09-07,701.88,1084.76
77911,2270e891659e7141a8f83cb40206205f,1.0,2016-09-13T00:00:00,2016-09-13,702.46,980.9
78565,2270e891659e7141a8f83cb40206205f,3.0,2016-09-19T00:00:00,2016-09-19,703.1,923.2
78600,2270e891659e7141a8f83cb40206205f,1.0,2016-09-19T00:00:00,2016-09-20,703.1,980.9
186569,2270e891659e7141a8f83cb40206205f,1.0,2016-09-27T00:00:00,2016-09-27,702.43,980.9
135916,2270e891659e7141a8f83cb40206205f,0.66,2016-10-10T00:00:00,2016-10-10,702.3,1154.0
136032,2270e891659e7141a8f83cb40206205f,1.0,2016-10-10T00:00:00,2016-10-10,702.3,923.2
136328,2270e891659e7141a8f83cb40206205f,2.0,2016-10-11T00:00:00,2016-10-11,702.08,1107.84
111412,2270e891659e7141a8f83cb40206205f,0.33,2016-10-21T00:00:00,2016-10-21,701.76,1038.6
111645,2270e891659e7141a8f83cb40206205f,1.0,2016-10-24T00:00:00,2016-10-24,701.71,1154.0
111976,2270e891659e7141a8f83cb40206205f,1.0,2016-10-25T00:00:00,2016-10-25,701.53,1154.0
86644,2270e891659e7141a8f83cb40206205f,1.0,2016-10-27T00:00:00,2016-10-27,701.33,980.9
86550,2270e891659e7141a8f83cb40206205f,1.0,2016-10-27T00:00:00,2016-10-27,701.33,980.9
86731,2270e891659e7141a8f83cb40206205f,2.0,2016-10-28T00:00:00,2016-10-28,700.88,923.2
87105,2270e891659e7141a8f83cb40206205f,1.0,2016-11-01T00:00:00,2016-11-01,700.33,923.2
87412,2270e891659e7141a8f83cb40206205f,2.0,2016-11-02T00:00:00,2016-11-02,693.93,980.9
88152,2270e891659e7141a8f83cb40206205f,1.0,2016-11-07T00:00:00,2016-11-07,708.41,980.9
178599,2270e891659e7141a8f83cb40206205f,1.0,2016-11-08T00:00:00,2016-11-08,708.48,980.9
178579,2270e891659e7141a8f83cb40206205f,2.0,2016-11-08T00:00:00,2016-11-08,708.48,1107.84
143216,2270e891659e7141a8f83cb40206205f,1.0,2016-11-16T00:00:00,2016-11-17,708.72,1107.84
143437,2270e891659e7141a8f83cb40206205f,3.0,2016-11-17T00:00:00,2016-11-17,708.72,923.2
143671,2270e891659e7141a8f83cb40206205f,1.0,2016-11-18T00:00:00,2016-11-18,708.81,980.9
143968,2270e891659e7141a8f83cb40206205f,1.0,2016-11-21T00:00:00,2016-11-21,710.54,1154.0
143956,2270e891659e7141a8f83cb40206205f,2.0,2016-11-21T00:00:00,2016-11-21,710.54,980.9
144100,2270e891659e7141a8f83cb40206205f,1.0,2016-11-22T00:00:00,2016-11-22,72.56,108.987
127390,2270e891659e7141a8f83cb40206205f,2.0,2016-11-25T00:00:00,2016-11-25,713.47,980.9
70549,2270e891659e7141a8f83cb40206205f,1.0,2016-12-05T00:00:00,2016-12-05,715.24,980.9
70375,2270e891659e7141a8f83cb40206205f,1.0,2016-12-05T00:00:00,2016-12-05,715.24,980.9
50676,2270e891659e7141a8f83cb40206205f,1.0,2016-12-15T00:00:00,2016-12-15,715.61,1084.76
50889,2270e891659e7141a8f83cb40206205f,1.0,2016-12-16T00:00:00,2016-12-16,715.61,980.9
51057,2270e891659e7141a8f83cb40206205f,2.0,2016-12-19T00:00:00,2016-12-19,715.61,923.2
18044,2270e891659e7141a8f83cb40206205f,1.0,2016-12-20T00:00:00,2016-12-20,715.61,1107.84
18209,2270e891659e7141a8f83cb40206205f,1.0,2016-12-21T00:00:00,2016-12-21,715.61,980.9
18538,2270e891659e7141a8f83cb40206205f,0.33,2016-12-27T00:00:00,2016-12-27,720.27,1154.0
18862,2270e891659e7141a8f83cb40206205f,1.0,2017-01-02T00:00:00,2017-01-02,720.49,923.2
240906,2270e891659e7141a8f83cb40206205f,0.33,2017-01-09T00:00:00,2017-01-09,75.58,102.576
19215,2270e891659e7141a8f83cb40206205f,0.33,2017-01-09T00:00:00,2017-01-09,75.58,102.576
230116,2270e891659e7141a8f83cb40206205f,2.0,2017-01-18T00:00:00,2017-01-18,720.71,980.9
230048,2270e891659e7141a8f83cb40206205f,2.0,2017-01-18T00:00:00,2017-01-18,720.71,1084.76
230076,2270e891659e7141a8f83cb40206205f,1.0,2017-01-18T00:00:00,2017-01-18,720.71,1084.76
230196,2270e891659e7141a8f83cb40206205f,2.0,2017-01-19T00:00:00,2017-01-19,721.79,923.2
225810,2270e891659e7141a8f83cb40206205f,1.0,2017-02-01T00:00:00,2017-02-01,722.36,980.9
225925,2270e891659e7141a8f83cb40206205f,2.0,2017-02-02T00:00:00,2017-02-02,722.69,1084.76
67227,2270e891659e7141a8f83cb40206205f,1.0,2017-02-08T00:00:00,2017-02-08,722.93,1084.76
67869,2270e891659e7141a8f83cb40206205f,0.66,2017-02-13T00:00:00,2017-02-13,722.93,1154.0
68116,2270e891659e7141a8f83cb40206205f,0.33,2017-02-15T00:00:00,2017-02-15,722.93,1038.6
68128,2270e891659e7141a8f83cb40206205f,1.0,2017-02-16T00:00:00,2017-02-16,722.93,1154.0
68106,2270e891659e7141a8f83cb40206205f,2.0,2017-02-15T00:00:00,2017-02-16,722.93,923.2
1028,2270e891659e7141a8f83cb40206205f,1.0,2017-03-01T00:00:00,2017-03-02,722.93,923.2
1200,2270e891659e7141a8f83cb40206205f,2.0,2017-03-02T00:00:00,2017-03-03,722.93,1084.76
1532,2270e891659e7141a8f83cb40206205f,2.0,2017-03-06T00:00:00,2017-03-06,722.93,923.2
251266,2270e891659e7141a8f83cb40206205f,1.0,2017-03-07T00:00:00,2017-03-08,722.93,980.9
252655,2270e891659e7141a8f83cb40206205f,2.0,2017-03-20T00:00:00,2017-03-20,711.96,980.9
252584,2270e891659e7141a8f83cb40206205f,0.33,2017-03-20T00:00:00,2017-03-20,711.96,1154.0
252527,2270e891659e7141a8f83cb40206205f,1.0,2017-03-17T00:00:00,2017-03-20,711.96,1084.76
204454,2270e891659e7141a8f83cb40206205f,1.0,2017-03-21T00:00:00,2017-03-21,75.09,108.97
205144,2270e891659e7141a8f83cb40206205f,1.0,2017-03-24T00:00:00,2017-03-24,709.81,1107.84
59889,2270e891659e7141a8f83cb40206205f,0.33,2017-03-30T00:00:00,2017-03-30,709.23,1084.76
59816,2270e891659e7141a8f83cb40206205f,0.66,2017-03-30T00:00:00,2017-03-30,709.23,1154.0
60649,2270e891659e7141a8f83cb40206205f,2.0,2017-04-05T00:00:00,2017-04-05,708.6,923.2
8313,2270e891659e7141a8f83cb40206205f,2.0,2017-04-18T00:00:00,2017-04-18,704.61,1084.76
106914,2270e891659e7141a8f83cb40206205f,2.0,2017-05-02T00:00:00,2017-05-02,704.49,980.9
106839,2270e891659e7141a8f83cb40206205f,2.0,2017-05-02T00:00:00,2017-05-02,704.49,923.2
91275,2270e891659e7141a8f83cb40206205f,1.0,2017-05-09T00:00:00,2017-05-09,704.22,1154.0
91550,2270e891659e7141a8f83cb40206205f,1.0,2017-05-11T00:00:00,2017-05-11,704.15,1038.6
91763,2270e891659e7141a8f83cb40206205f,2.0,2017-05-12T00:00:00,2017-05-12,704.07,1107.84
166890,2270e891659e7141a8f83cb40206205f,1.66,2017-05-22T00:00:00,2017-05-22,703.9,1084.76
168204,2270e891659e7141a8f83cb40206205f,1.0,2017-06-01T00:00:00,2017-06-01,703.75,923.2
153053,2270e891659e7141a8f83cb40206205f,3.0,2017-06-05T00:00:00,2017-06-05,703.65,923.2
152976,2270e891659e7141a8f83cb40206205f,1.0,2017-06-05T00:00:00,2017-06-05,703.65,1084.76
153465,2270e891659e7141a8f83cb40206205f,1.0,2017-06-08T00:00:00,2017-06-08,703.2,1154.0
153720,2270e891659e7141a8f83cb40206205f,2.0,2017-06-12T00:00:00,2017-06-12,703.07,980.9
153963,2270e891659e7141a8f83cb40206205f,0.66,2017-06-13T00:00:00,2017-06-13,702.79,923.2
117225,2270e891659e7141a8f83cb40206205f,1.0,2017-06-19T00:00:00,2017-06-20,702.78,1038.6
117826,2270e891659e7141a8f83cb40206205f,2.0,2017-06-27T00:00:00,2017-06-27,702.78,1107.84
82560,2270e891659e7141a8f83cb40206205f,1.0,2017-07-12T00:00:00,2017-07-12,702.78,980.9
82739,2270e891659e7141a8f83cb40206205f,0.33,2017-07-13T00:00:00,2017-07-13,702.78,1154.0
82748,2270e891659e7141a8f83cb40206205f,2.0,2017-07-13T00:00:00,2017-07-13,702.78,1107.84
83198,2270e891659e7141a8f83cb40206205f,1.0,2017-07-19T00:00:00,2017-07-19,702.78,923.2
83215,2270e891659e7141a8f83cb40206205f,1.0,2017-07-19T00:00:00,2017-07-19,702.78,923.2
171622,2270e891659e7141a8f83cb40206205f,1.0,2017-07-27T00:00:00,2017-07-27,702.78,980.9
171998,2270e891659e7141a8f83cb40206205f,2.0,2017-08-03T00:00:00,2017-08-03,702.78,1107.84
172541,2270e891659e7141a8f83cb40206205f,0.66,2017-08-10T00:00:00,2017-08-10,702.78,1084.76
149804,2270e891659e7141a8f83cb40206205f,2.0,2017-08-14T00:00:00,2017-08-14,702.78,923.2
150531,2270e891659e7141a8f83cb40206205f,1.0,2017-08-21T00:00:00,2017-08-21,702.78,1084.76
150932,2270e891659e7141a8f83cb40206205f,2.0,2017-08-22T00:00:00,2017-08-22,702.78,1107.84
104657,2270e891659e7141a8f83cb40206205f,1.0,2017-09-04T00:00:00,2017-09-04,702.78,980.9
104739,2270e891659e7141a8f83cb40206205f,2.0,2017-09-04T00:00:00,2017-09-04,702.78,980.9
104813,2270e891659e7141a8f83cb40206205f,0.66,2017-09-04T00:00:00,2017-09-04,702.78,1154.0
104886,2270e891659e7141a8f83cb40206205f,2.0,2017-09-04T00:00:00,2017-09-04,702.78,1154.0
105109,2270e891659e7141a8f83cb40206205f,0.66,2017-09-05T00:00:00,2017-09-05,702.78,1038.6
105101,2270e891659e7141a8f83cb40206205f,3.0,2017-09-05T00:00:00,2017-09-06,702.78,923.2
94465,2270e891659e7141a8f83cb40206205f,1.0,2017-09-12T00:00:00,2017-09-12,702.78,923.2
94642,2270e891659e7141a8f83cb40206205f,1.0,2017-09-13T00:00:00,2017-09-13,702.78,980.9
94993,2270e891659e7141a8f83cb40206205f,2.0,2017-09-18T00:00:00,2017-09-18,702.77,923.2
95677,2270e891659e7141a8f83cb40206205f,2.0,2017-09-22T00:00:00,2017-09-22,649.86,1084.76
57621,2270e891659e7141a8f83cb40206205f,1.0,2017-09-28T00:00:00,2017-09-28,649.86,923.2
58065,2270e891659e7141a8f83cb40206205f,1.0,2017-10-03T00:00:00,2017-10-03,649.86,1038.6
11568,2270e891659e7141a8f83cb40206205f,2.0,2017-10-16T00:00:00,2017-10-16,649.86,1154.0
11864,2270e891659e7141a8f83cb40206205f,8.0,2017-10-17T00:00:00,2017-10-17,649.86,923.2
11938,2270e891659e7141a8f83cb40206205f,3.0,2017-10-17T00:00:00,2017-10-17,649.86,923.2
12114,2270e891659e7141a8f83cb40206205f,1.0,2017-10-18T00:00:00,2017-10-18,649.86,923.2
254044,2270e891659e7141a8f83cb40206205f,2.0,2017-10-19T00:00:00,2017-10-19,630.14,980.9
254490,2270e891659e7141a8f83cb40206205f,0.66,2017-10-23T00:00:00,2017-10-23,629.32,1154.0
254828,2270e891659e7141a8f83cb40206205f,1.0,2017-10-24T00:00:00,2017-10-24,649.86,1154.0
255148,2270e891659e7141a8f83cb40206205f,2.0,2017-10-26T00:00:00,2017-10-26,642.81,1084.76
200769,2270e891659e7141a8f83cb40206205f,2.0,2017-11-01T00:00:00,2017-11-01,642.98,980.9
36357,2270e891659e7141a8f83cb40206205f,2.0,2017-11-09T00:00:00,2017-11-09,642.98,1107.84
37278,2270e891659e7141a8f83cb40206205f,0.66,2017-11-15T00:00:00,2017-11-15,65.04,108.97
37251,2270e891659e7141a8f83cb40206205f,1.0,2017-11-15T00:00:00,2017-11-15,642.94,923.2
33275,2270e891659e7141a8f83cb40206205f,2.0,2017-11-17T00:00:00,2017-11-17,642.97,923.2
33339,2270e891659e7141a8f83cb40206205f,2.0,2017-11-17T00:00:00,2017-11-17,642.97,923.2
33469,2270e891659e7141a8f83cb40206205f,0.66,2017-11-20T00:00:00,2017-11-20,642.96,1154.0
33776,2270e891659e7141a8f83cb40206205f,1.0,2017-11-20T00:00:00,2017-11-20,642.96,980.9
34136,2270e891659e7141a8f83cb40206205f,1.0,2017-11-21T00:00:00,2017-11-21,642.96,1084.76
34398,2270e891659e7141a8f83cb40206205f,2.0,2017-11-22T00:00:00,2017-11-22,642.96,980.9
34460,2270e891659e7141a8f83cb40206205f,2.0,2017-11-22T00:00:00,2017-11-23,642.96,1084.76
30763,2270e891659e7141a8f83cb40206205f,0.66,2017-11-27T00:00:00,2017-11-28,642.94,1154.0
37647,2270e891659e7141a8f83cb40206205f,3.0,2017-12-04T00:00:00,2017-12-04,642.93,923.2
38142,2270e891659e7141a8f83cb40206205f,2.0,2017-12-05T00:00:00,2017-12-05,642.92,980.9
38042,2270e891659e7141a8f83cb40206205f,0.66,2017-12-05T00:00:00,2017-12-05,64.58,108.97
38854,2270e891659e7141a8f83cb40206205f,0.33,2017-12-08T00:00:00,2017-12-08,642.9,1154.0
214593,2270e891659e7141a8f83cb40206205f,2.0,2017-12-11T00:00:00,2017-12-11,642.89,980.9
214526,2270e891659e7141a8f83cb40206205f,1.0,2017-12-11T00:00:00,2017-12-11,642.89,923.2
215171,2270e891659e7141a8f83cb40206205f,4.0,2017-12-14T00:00:00,2017-12-14,644.65,1107.84
215126,2270e891659e7141a8f83cb40206205f,2.0,2017-12-13T00:00:00,2017-12-14,644.65,1084.76
241598,2270e891659e7141a8f83cb40206205f,2.0,2017-12-21T00:00:00,2017-12-21,661.76,923.2
241822,2270e891659e7141a8f83cb40206205f,1.0,2017-12-27T00:00:00,2017-12-27,662.85,980.9
242725,2270e891659e7141a8f83cb40206205f,0.66,2018-01-08T00:00:00,2018-01-09,663.47,1084.76
132581,2270e891659e7141a8f83cb40206205f,0.33,2018-01-11T00:00:00,2018-01-11,663.88,1107.84
133345,2270e891659e7141a8f83cb40206205f,1.0,2018-01-18T00:00:00,2018-01-18,664.09,1084.76
133608,2270e891659e7141a8f83cb40206205f,3.0,2018-01-22T00:00:00,2018-01-22,664.9,923.2
133654,2270e891659e7141a8f83cb40206205f,1.0,2018-01-22T00:00:00,2018-01-22,664.9,1154.0
190764,2270e891659e7141a8f83cb40206205f,1.0,2018-01-23T00:00:00,2018-01-24,665.81,923.2
214982,2270e891659e7141a8f83cb40206205f,0.33,2017-12-13T00:00:00,2018-01-25,665.81,1061.68
191516,2270e891659e7141a8f83cb40206205f,2.0,2018-01-30T00:00:00,2018-01-31,665.81,980.9
191877,2270e891659e7141a8f83cb40206205f,1.0,2018-02-01T00:00:00,2018-02-01,665.81,923.2
81181,2270e891659e7141a8f83cb40206205f,2.0,2018-02-08T00:00:00,2018-02-08,665.81,923.2
81339,2270e891659e7141a8f83cb40206205f,0.33,2018-02-09T00:00:00,2018-02-09,665.81,1038.6
116259,2270e891659e7141a8f83cb40206205f,2.0,2018-02-26T00:00:00,2018-02-26,665.81,923.2
116941,2270e891659e7141a8f83cb40206205f,2.0,2018-03-02T00:00:00,2018-03-02,665.81,980.9
154311,2270e891659e7141a8f83cb40206205f,2.0,2018-03-05T00:00:00,2018-03-05,665.81,923.2
154450,2270e891659e7141a8f83cb40206205f,1.0,2018-03-05T00:00:00,2018-03-05,665.81,923.2
154932,2270e891659e7141a8f83cb40206205f,1.0,2018-03-07T00:00:00,2018-03-07,665.81,1038.6
155071,2270e891659e7141a8f83cb40206205f,2.0,2018-03-08T00:00:00,2018-03-08,664.26,1084.76
169306,2270e891659e7141a8f83cb40206205f,1.0,2018-03-21T00:00:00,2018-03-21,679.88,923.2
169291,2270e891659e7141a8f83cb40206205f,0.33,2018-03-20T00:00:00,2018-03-23,679.88,980.9
83956,2270e891659e7141a8f83cb40206205f,1.0,2018-03-28T00:00:00,2018-03-29,680.89,1038.6
84817,2270e891659e7141a8f83cb40206205f,2.0,2018-04-10T00:00:00,2018-04-10,681.46,1107.84
114370,2270e891659e7141a8f83cb40206205f,1.0,2018-04-16T00:00:00,2018-04-16,682.72,923.2
114570,2270e891659e7141a8f83cb40206205f,3.0,2018-04-17T00:00:00,2018-04-17,672.34,923.2
114745,2270e891659e7141a8f83cb40206205f,0.66,2018-04-18T00:00:00,2018-04-19,672.87,1107.84
130200,2270e891659e7141a8f83cb40206205f,0.33,2018-05-04T00:00:00,2018-05-04,64.39,108.97
130285,2270e891659e7141a8f83cb40206205f,1.0,2018-05-07T00:00:00,2018-05-07,684.36,1154.0
130356,2270e891659e7141a8f83cb40206205f,2.0,2018-05-07T00:00:00,2018-05-07,684.36,923.2
130661,2270e891659e7141a8f83cb40206205f,1.0,2018-05-09T00:00:00,2018-05-09,684.12,1038.6
194042,2270e891659e7141a8f83cb40206205f,1.0,2018-05-15T00:00:00,2018-05-15,684.04,980.9
194439,2270e891659e7141a8f83cb40206205f,2.0,2018-05-17T00:00:00,2018-05-17,683.96,923.2
194607,2270e891659e7141a8f83cb40206205f,1.0,2018-05-21T00:00:00,2018-05-21,683.76,1084.76
213953,2270e891659e7141a8f83cb40206205f,2.0,2018-06-01T00:00:00,2018-06-01,677.29,980.9
243494,2270e891659e7141a8f83cb40206205f,1.0,2018-06-15T00:00:00,2018-06-18,688.89,1038.6
32302,2270e891659e7141a8f83cb40206205f,2.0,2018-07-03T00:00:00,2018-07-03,688.96,923.2
32294,2270e891659e7141a8f83cb40206205f,2.0,2018-07-03T00:00:00,2018-07-03,688.96,980.9
35476,2270e891659e7141a8f83cb40206205f,2.0,2018-08-01T00:00:00,2018-08-01,682.97,980.9
35652,2270e891659e7141a8f83cb40206205f,1.0,2018-08-06T00:00:00,2018-08-06,683.74,980.9
35770,2270e891659e7141a8f83cb40206205f,1.0,2018-08-07T00:00:00,2018-08-07,698.25,923.2
35932,2270e891659e7141a8f83cb40206205f,1.0,2018-08-08T00:00:00,2018-08-09,698.5,1038.6
201673,2270e891659e7141a8f83cb40206205f,2.0,2018-08-10T00:00:00,2018-08-10,698.88,1084.76
201813,2270e891659e7141a8f83cb40206205f,2.0,2018-08-13T00:00:00,2018-08-13,699.68,923.2
201827,2270e891659e7141a8f83cb40206205f,1.0,2018-08-13T00:00:00,2018-08-13,699.68,1107.84
202379,2270e891659e7141a8f83cb40206205f,1.0,2018-08-17T00:00:00,2018-08-17,701.04,923.2
202558,2270e891659e7141a8f83cb40206205f,2.0,2018-08-20T00:00:00,2018-08-20,701.55,923.2
202583,2270e891659e7141a8f83cb40206205f,1.0,2018-08-20T00:00:00,2018-08-20,702.63,1154.0
255644,2270e891659e7141a8f83cb40206205f,1.0,2018-08-27T00:00:00,2018-08-27,703.21,923.2
255830,2270e891659e7141a8f83cb40206205f,1.0,2018-08-28T00:00:00,2018-08-28,703.83,923.2
255928,2270e891659e7141a8f83cb40206205f,1.0,2018-08-28T00:00:00,2018-08-28,703.83,980.9
256686,2270e891659e7141a8f83cb40206205f,1.0,2018-09-05T00:00:00,2018-09-05,705.19,1154.0
21334,2270e891659e7141a8f83cb40206205f,1.0,2018-09-07T00:00:00,2018-09-10,705.92,1038.6
22055,2270e891659e7141a8f83cb40206205f,0.33,2018-09-13T00:00:00,2018-09-13,706.71,807.8
47279,2270e891659e7141a8f83cb40206205f,2.0,2018-09-25T00:00:00,2018-09-25,707.02,923.2
48207,2270e891659e7141a8f83cb40206205f,1.0,2018-10-03T00:00:00,2018-10-03,710.83,1084.76
222437,2270e891659e7141a8f83cb40206205f,2.0,2018-10-08T00:00:00,2018-10-08,711.0,980.9
222659,2270e891659e7141a8f83cb40206205f,2.0,2018-10-09T00:00:00,2018-10-09,711.42,923.2
222767,2270e891659e7141a8f83cb40206205f,0.66,2018-10-09T00:00:00,2018-10-09,68.12,108.97
222977,2270e891659e7141a8f83cb40206205f,1.0,2018-10-10T00:00:00,2018-10-10,711.96,923.2
232311,2270e891659e7141a8f83cb40206205f,3.0,2018-10-16T00:00:00,2018-10-16,712.18,923.2
223557,2270e891659e7141a8f83cb40206205f,2.0,2018-10-15T00:00:00,2018-10-16,712.18,1038.6
232479,2270e891659e7141a8f83cb40206205f,1.0,2018-10-17T00:00:00,2018-10-17,712.81,1038.6
233027,2270e891659e7141a8f83cb40206205f,2.0,2018-10-22T00:00:00,2018-10-22,712.89,923.2
140178,2270e891659e7141a8f83cb40206205f,0.66,2018-10-29T00:00:00,2018-10-29,713.06,1154.0
140336,2270e891659e7141a8f83cb40206205f,0.66,2018-10-30T00:00:00,2018-10-30,68.66,108.97
181509,2270e891659e7141a8f83cb40206205f,2.0,2018-11-06T00:00:00,2018-11-06,713.22,923.2
182469,2270e891659e7141a8f83cb40206205f,1.0,2018-11-12T00:00:00,2018-11-12,703.98,1154.0
182275,2270e891659e7141a8f83cb40206205f,1.0,2018-11-09T00:00:00,2018-11-12,703.98,1084.76
182813,2270e891659e7141a8f83cb40206205f,1.0,2018-11-13T00:00:00,2018-11-13,703.73,923.2
182886,2270e891659e7141a8f83cb40206205f,1.0,2018-11-08T00:00:00,2018-11-14,703.6,1154.0
73142,2270e891659e7141a8f83cb40206205f,2.0,2018-11-16T00:00:00,2018-11-16,707.72,923.2
73789,2270e891659e7141a8f83cb40206205f,1.0,2018-11-20T00:00:00,2018-11-20,707.62,1107.84
74146,2270e891659e7141a8f83cb40206205f,1.0,2018-11-21T00:00:00,2018-11-21,707.56,923.2
74167,2270e891659e7141a8f83cb40206205f,2.0,2018-11-21T00:00:00,2018-11-21,707.56,923.2
159406,2270e891659e7141a8f83cb40206205f,0.33,2018-12-04T00:00:00,2018-12-04,707.38,1154.0
159570,2270e891659e7141a8f83cb40206205f,1.0,2018-12-05T00:00:00,2018-12-05,707.32,1084.76
159834,2270e891659e7141a8f83cb40206205f,1.0,2018-12-06T00:00:00,2018-12-06,707.11,923.2
159949,2270e891659e7141a8f83cb40206205f,1.0,2018-12-07T00:00:00,2018-12-07,706.9,1107.84
163263,2270e891659e7141a8f83cb40206205f,2.0,2018-12-13T00:00:00,2018-12-13,706.6,980.9
163759,2270e891659e7141a8f83cb40206205f,2.0,2018-12-18T00:00:00,2018-12-18,702.52,1107.84
163673,2270e891659e7141a8f83cb40206205f,2.0,2018-12-17T00:00:00,2018-12-18,702.52,923.2
72120,2270e891659e7141a8f83cb40206205f,1.0,2019-01-08T00:00:00,2019-01-08,706.95,1107.84
72239,2270e891659e7141a8f83cb40206205f,2.0,2019-01-08T00:00:00,2019-01-09,706.74,1038.6
